,usertoken,visGroup,trial_duration,vars,varIndex,prior_belief,prior_lwr,prior_upr,post_belief,post_lwr,post_upr,diff_belief,diff_uncertainty,pop_corr,sample_corr,post_error,post_error_abs,prior_uncertainty,post_uncertainty,prior_sd,post_sd,exclude
89,1zPGOn0U,scatter,14292,Yearly income_Height,0,0.2188861547994001,-0.010739282424670149,0.4485115920234706,0.5157677829033771,0.06972909750467116,0.961806468302083,0.29688,0.43283,0.0,0.15,0.3657677829033771,0.3657677829033771,0.4592508744481407,0.8920773707974119,0.11481271861203524,0.22301934269935297,1
90,2l9rp9wj,hop,8038,Exercise amount_Body weight,5,1.0,0.8197616436785753,1.0,-1.0,-1.0,1.0,-2.0,1.81976,-0.4,-0.38,-0.62,0.62,0.1802383563214247,2.0,0.09011917816071235,1.0,0
91,2l9rp9wj,scatter,27680,Government spending_Budget deficit,1,1.0,0.7913332906918151,1.0,0.9689959971773924,0.6800830920660252,1.0,-0.031,0.11125,0.9,0.88,0.08899599717739237,0.08899599717739237,0.20866670930818487,0.31991690793397476,0.10433335465409244,0.14445645255568357,0
92,2l9rp9wj,scatter,10540,Immigrant population_Economic growth,4,1.0,0.8256719790601437,1.0,1.0,-0.5954609106730353,1.0,0.0,1.42113,0.4,0.24,0.76,0.76,0.17432802093985633,1.5954609106730353,0.08716401046992817,0.7977304553365177,0
93,2l9rp9wj,scatter,47330,Income tax rate_Poverty rate,2,1.0,0.8667705704594069,1.0,0.04939409658397653,-0.1831444661163346,0.2819326592842879,-0.95061,0.33185,0.0,-0.05,0.09939409658397654,0.09939409658397654,0.13322942954059314,0.4650771254006225,0.06661471477029657,0.11626928135015568,0
94,2l9rp9wj,scatter,92017,Labor union participation_Corporate profits,0,0.8755403002249029,0.1509292970387901,1.0,-1.0,-1.0,-0.31592460757135443,-1.87554,-0.165,-0.4,-0.45,-0.55,0.55,0.8490707029612099,0.6840753924286456,0.3623055015930564,0.3420376962143228,0
95,2l9rp9wj,hop,37365,Temperature_Crime rate,7,-1.0,-1.0,-0.8052800644910085,1.0,0.4948432738041195,1.0,2.0,0.31044,0.4,0.57,0.43000000000000005,0.43000000000000005,0.19471993550899147,0.5051567261958805,0.09735996775449574,0.25257836309794024,0
96,2l9rp9wj,hop,12478,Temperature_Sales of Mittens,9,0.1929583663839793,-0.6140832672320413,1.0,-1.0,-1.0,-0.7496378849123513,-1.19296,-1.36372,-0.9,-0.89,-0.10999999999999999,0.10999999999999999,1.6140832672320413,0.2503621150876487,0.40352081680801033,0.12518105754382436,0
97,2l9rp9wj,scatter,89637,Vaccination rate_Rate of illness,3,-0.7943869783520916,-0.8697083848019695,-0.7190655719022137,-1.0,-1.0,-0.7657810845212738,-0.20561,0.08358,-0.9,-0.93,-0.06999999999999995,0.06999999999999995,0.1506428128997559,0.2342189154787262,0.037660703224938974,0.1171094577393631,0
98,2l9rp9wj,hop,15132,Weight_Price,6,1.0,0.7574873453565298,1.0,1.0,0.8661984578034732,1.0,0.0,-0.10871,0.9,0.93,0.06999999999999995,0.06999999999999995,0.24251265464347016,0.13380154219652685,0.12125632732173508,0.06690077109826342,0
99,2l9rp9wj,hop,16719,Yearly income_Height,8,-1.0,-1.0,-0.7390099264879935,0.2206864049860473,-0.5586271900279054,1.0,1.22069,1.29764,0.0,0.15,0.07068640498604731,0.07068640498604731,0.26099007351200654,1.5586271900279054,0.13049503675600327,0.38965679750697635,0
100,2tJSMLu0,band,41828,Exercise amount_Body weight,5,0.7262312202559162,0.6578387013141263,0.794623739197706,-0.2670015565875383,-0.6349303361241943,0.10092722294911782,-0.99323,0.59907,-0.4,-0.38,0.11299844341246168,0.11299844341246168,0.13678503788357976,0.7358575590733121,0.034196259470894996,0.18396438976832807,0
101,2tJSMLu0,scatter,14605,Government spending_Budget deficit,1,0.4267670384690885,0.06923933643645874,0.7842947405017178,0.7812736979148314,0.7161091451577186,0.8464382506719434,0.35451,-0.58473,0.9,0.88,-0.09872630208516864,0.09872630208516864,0.715055404065259,0.13032910551422483,0.17876385101631487,0.032582276378556374,0
102,2tJSMLu0,scatter,108438,Immigrant population_Economic growth,0,0.24144659271613644,-0.2426730394569425,0.7255662248892154,0.4721570195505529,0.3634568135936913,0.5808572255074145,0.23071,-0.75084,0.4,0.24,0.2321570195505529,0.2321570195505529,0.9682392643461579,0.21740041191372317,0.24205981608653948,0.05435010297843079,0
103,2tJSMLu0,scatter,141583,Income tax rate_Poverty rate,2,0.4342086442230213,0.14631308101278884,0.722104207433254,0.006058990119300667,-0.6319782136220098,0.6440961938606113,-0.42815,0.70028,0.0,-0.05,0.05605899011930067,0.05605899011930067,0.5757911264204651,1.2760744074826211,0.14394778160511634,0.31901860187065534,0
104,2tJSMLu0,scatter,26501,Labor union participation_Corporate profits,4,0.14941084778763014,-0.4374405732689178,0.736262268844178,-0.4453409686957019,-0.7315071674074254,-0.15917476998397845,-0.59475,-0.60137,-0.4,-0.45,0.004659031304298122,0.004659031304298122,1.1737028421130957,0.5723323974234469,0.29342571052827393,0.14308309935586175,0
105,2tJSMLu0,band,27816,Temperature_Crime rate,6,0.6471464425289557,0.1990264892420925,1.0,0.6400375694203679,0.4809947180531109,0.799080420787625,-0.00711,-0.48289,0.4,0.57,0.07003756942036798,0.07003756942036798,0.8009735107579075,0.3180857027345141,0.22405997664343158,0.07952142568362852,0
106,2tJSMLu0,band,12580,Temperature_Sales of Mittens,7,-0.8778714872833606,-1.0,-0.7227813751829182,-0.9182313569794328,-1.0,-0.79861554431473,-0.04036,-0.07583,-0.9,-0.89,-0.028231356979432798,0.028231356979432798,0.2772186248170818,0.20138445568526997,0.07754505605022122,0.05980790633235139,0
107,2tJSMLu0,scatter,17838,Vaccination rate_Rate of illness,3,1.0,0.8971459377060031,1.0,-1.0,-1.0,-1.0,-2.0,-0.10285,-0.9,-0.93,-0.06999999999999995,0.06999999999999995,0.10285406229399685,0.0,0.051427031146998425,0.001,0
108,2tJSMLu0,band,37894,Weight_Price,9,-0.9755842644413476,-1.0,-0.7943124028720341,0.9683685567104396,0.9418232425253404,0.9949138708955392,1.94395,-0.1526,0.9,0.93,0.038368556710439594,0.038368556710439594,0.20568759712796592,0.053090628370198734,0.09063593078465676,0.013272657092549767,0
109,2tJSMLu0,band,19920,Yearly income_Height,8,0.5354151204277211,-0.16887130786855264,1.0,0.14630451886663387,0.015367513980636184,0.2772415237526318,-0.38911,-0.907,0.0,0.15,-0.003695481133366124,0.003695481133366124,1.1688713078685526,0.2618740097719956,0.3521432141481369,0.06546850244299895,0
110,309BSuF3,scatter,4948,Exercise amount_Body weight,4,0.061876297406751275,-1.0,1.0,0.5930481608435976,-0.3173967152636918,1.0,0.53117,-0.6826,-0.4,-0.38,0.9730481608435976,0.9730481608435976,2.0,1.3173967152636918,0.5309381487033756,0.4552224380536447,1
111,309BSuF3,band,5047,Government spending_Budget deficit,8,-1.0,-1.0,-0.19642786598674575,-1.0,-1.0,0.5947811564044148,0.0,0.79121,0.9,0.88,-1.88,1.88,0.8035721340132542,1.5947811564044148,0.4017860670066271,0.7973905782022074,1
112,309BSuF3,band,5082,Immigrant population_Economic growth,6,0.7759373057581263,0.25168761875961754,1.0,-1.0,-1.0,0.7597988271786913,-1.77594,1.01149,0.4,0.24,-1.24,1.24,0.7483123812403825,1.7597988271786913,0.26212484349925436,0.8798994135893456,1
113,309BSuF3,band,8358,Income tax rate_Poverty rate,9,-0.4489946875285405,-1.0,0.746188496617938,0.4005513536782612,-0.14942756758749165,0.9505302749440144,0.84955,-0.64623,0.0,-0.05,0.4505513536782612,0.4505513536782612,1.746188496617938,1.0999578425315062,0.5975915920732392,0.2749894606328766,1
114,309BSuF3,band,9249,Labor union participation_Corporate profits,7,-0.2429981093324001,-0.8969428338284553,0.4109466151636549,-0.6976061451713993,-1.0,0.8928106577973507,-0.45461,0.58492,-0.4,-0.45,-0.24760614517139928,0.24760614517139928,1.3078894489921102,1.8928106577973507,0.3269723622480276,0.795208401484375,1
115,309BSuF3,scatter,22385,Temperature_Crime rate,0,0.5829569355383131,-1.0,1.0,-0.5853122861298883,-1.0,0.8740467369912539,-1.16827,-0.12595,0.4,0.57,-1.1553122861298881,1.1553122861298881,2.0,1.874046736991254,0.7914784677691565,0.7296795115605711,1
116,309BSuF3,scatter,6961,Temperature_Sales of Mittens,3,-0.6624556105241937,-1.0,-0.3249112210483873,-1.0,-1.0,-0.0636383277025816,-0.33754,0.26127,-0.9,-0.89,-0.10999999999999999,0.10999999999999999,0.6750887789516127,0.9363616722974184,0.16877219473790317,0.4681808361487092,1
117,309BSuF3,band,4917,Vaccination rate_Rate of illness,5,0.5417264345521258,-0.6239593940699177,1.0,0.6282325284768371,-0.18076750441311096,1.0,0.08651,-0.44319,-0.9,-0.93,1.5582325284768372,1.5582325284768372,1.6239593940699177,1.180767504413111,0.5828429143110218,0.404500016444974,1
118,309BSuF3,scatter,8777,Weight_Price,1,1.0,-0.5617590446527496,1.0,-0.1807999598842897,-1.0,0.6384000802314207,-1.1808,0.07664,0.9,0.93,-1.1107999598842897,1.1107999598842897,1.5617590446527496,1.6384000802314207,0.7808795223263748,0.40960002005785523,1
119,309BSuF3,scatter,6702,Yearly income_Height,2,-0.7500387152019832,-1.0,-0.5000774304039663,-0.5756266820648783,-1.0,1.0,0.17441,1.50008,0.0,0.15,-0.7256266820648783,0.7256266820648783,0.49992256959603365,2.0,0.12498064239900841,0.7878133410324392,1
120,37nszq7b,scatter,9828,Exercise amount_Body weight,1,-0.8114169808615799,-1.0,-0.5781152178700433,-0.4797324797311426,-0.8502523800002846,-0.10921257946200086,0.33168,0.31916,-0.4,-0.38,-0.09973247973114258,0.09973247973114258,0.4218847821299567,0.7410398005382837,0.1166508814957683,0.185259950134571,0
121,37nszq7b,line,6132,Government spending_Budget deficit,5,-0.6500235602680007,-1.0,-0.11525014104776328,0.9237538670708454,0.847082774702093,1.0,1.57378,-0.73183,0.9,0.88,0.04375386707084539,0.04375386707084539,0.8847498589522367,0.15291722529790697,0.2673867096101187,0.03833554618437618,0
122,37nszq7b,line,5800,Immigrant population_Economic growth,6,0.6648553179750227,0.4159896603999171,0.913720975550128,0.8512482247681343,-0.8744752823880537,1.0,0.18639,1.37674,0.4,0.24,0.6112482247681343,0.6112482247681343,0.4977313151502109,1.8744752823880537,0.12443282878755282,0.862861753578094,0
123,37nszq7b,line,7854,Income tax rate_Poverty rate,9,-0.7041543072572802,-0.8390235289343871,-0.5692850855801734,-0.8497308680874924,-1.0,0.7561456785725638,-0.14558,1.48641,0.0,-0.05,-0.7997308680874924,0.7997308680874924,0.2697384433542137,1.7561456785725638,0.06743461083855345,0.8029382733300281,0
124,37nszq7b,line,6435,Labor union participation_Corporate profits,8,-0.7957632563981663,-0.9335636629488588,-0.6579628498474734,-0.8244562046712216,-1.0,0.5368939195384166,-0.02869,1.26129,-0.4,-0.45,-0.3744562046712216,0.3744562046712216,0.2756008131013854,1.5368939195384166,0.0689002032753464,0.6806750621048191,0
125,37nszq7b,scatter,6722,Temperature_Crime rate,4,0.9004048268345974,0.3921185028878969,1.0,0.6116473884388496,0.2582506350497087,0.9650441418279904,-0.28876,0.09891,0.4,0.57,0.04164738843884963,0.04164738843884963,0.6078814971121032,0.7067935067782817,0.2541431619733503,0.17669837669457045,0
126,37nszq7b,scatter,11024,Temperature_Sales of Mittens,0,1.0,0.8064368412432557,1.0,-0.8433046119685692,-0.9390009919942262,-0.7476082319429123,-1.8433,-0.00217,-0.9,-0.89,0.04669538803143081,0.04669538803143081,0.19356315875674435,0.1913927600513139,0.09678157937837217,0.04784819001282847,0
127,37nszq7b,line,8321,Vaccination rate_Rate of illness,7,0.7163551828443042,0.5112025131807543,0.9215078525078542,-1.0,-1.0,-0.8488163344106732,-1.71636,-0.25912,-0.9,-0.93,-0.06999999999999995,0.06999999999999995,0.4103053393270999,0.15118366558932683,0.10257633483177497,0.07559183279466342,0
128,37nszq7b,scatter,100137,Weight_Price,2,-0.6961252727785998,-0.9182376626659134,-0.474012882891286,0.6543983713283095,0.34418816833497523,0.9646085743216436,1.35052,0.1762,0.9,0.93,-0.2756016286716906,0.2756016286716906,0.44422477977462743,0.6204204059866684,0.1110561949436569,0.15510510149666712,0
129,37nszq7b,scatter,13176,Yearly income_Height,3,0.2585410844298932,0.009497599471804952,0.507584569387981,-0.82503365451535,-1.0,0.940615818860658,-1.08357,1.44253,0.0,0.15,-0.9750336545153501,0.9750336545153501,0.49808696991617607,1.9406158188606581,0.12452174247904413,0.882824736688004,0
130,3ZnVe88s,scatter,16796,Exercise amount_Body weight,2,-0.5972292021873031,-0.8519291350114795,-0.3425292693631268,-0.7105644047164161,-0.8167108880737133,-0.6044179213591191,-0.11334,-0.29711,-0.4,-0.38,-0.3305644047164161,0.3305644047164161,0.5093998656483527,0.2122929667145942,0.12734996641208818,0.053073241678648575,0
131,3ZnVe88s,line,213876,Government spending_Budget deficit,6,-1.0,-1.0,0.9714800559537132,0.8094453162595071,0.5966237476067713,1.0,1.80945,-1.5681,0.9,0.88,-0.0705546837404929,0.0705546837404929,1.9714800559537133,0.4033762523932287,0.9857400279768567,0.10641078432636791,0
132,3ZnVe88s,line,13061,Immigrant population_Economic growth,8,0.9684510136837184,0.5219431376866062,1.0,0.5031148844214006,0.2677077184600913,0.7385220503827099,-0.46534,-0.00724,0.4,0.24,0.26311488442140063,0.26311488442140063,0.47805686231339384,0.4708143319226186,0.22325393799855614,0.11770358298065467,0
133,3ZnVe88s,line,30246,Income tax rate_Poverty rate,5,-1.0,-1.0,-1.0,-0.4216995712810901,-1.0,0.15660085743781993,0.5783,1.1566,0.0,-0.05,-0.3716995712810901,0.3716995712810901,0.0,1.15660085743782,0.001,0.289150214359455,0
134,3ZnVe88s,line,10183,Labor union participation_Corporate profits,7,-0.3913738708134616,-0.7452621522966534,-0.037485589330269686,-0.5440196395457928,-0.7456634068223778,-0.34237587226920785,-0.15265,-0.30449,-0.4,-0.45,-0.09401963954579279,0.09401963954579279,0.7077765629663837,0.4032875345531699,0.17694414074159595,0.10082188363829248,0
135,3ZnVe88s,scatter,17614,Temperature_Crime rate,1,0.061086565314466774,-0.15825972242944047,0.2804328530583742,0.1832716214615533,-0.1136449825732988,0.4801882254964054,0.12219,0.15514,0.4,0.57,-0.38672837853844666,0.38672837853844666,0.43869257548781465,0.5938332080697042,0.1096731438719537,0.14845830201742605,0
136,3ZnVe88s,scatter,14687,Temperature_Sales of Mittens,4,-0.8435429093756697,-1.0,-0.6251249611091199,-0.8739683152755904,-1.0,-0.703250443516819,-0.03043,-0.07813,-0.9,-0.89,0.016031684724409634,0.016031684724409634,0.37487503889088014,0.296749556483181,0.1092089741332749,0.0853589358793857,0
137,3ZnVe88s,line,25426,Vaccination rate_Rate of illness,9,-1.0,-1.0,-0.6149840924667891,-0.9855218006143344,-1.0,-0.7998761524310214,0.01448,-0.18489,-0.9,-0.93,-0.055521800614334316,0.055521800614334316,0.3850159075332109,0.2001238475689786,0.19250795376660546,0.09282282409165649,0
138,3ZnVe88s,scatter,36018,Weight_Price,0,0.3724766461033242,-0.051971731846300495,0.7969250240529493,0.7634156953565847,0.526831390713169,1.0,0.39094,-0.37573,0.9,0.93,-0.16658430464341534,0.16658430464341534,0.8488967558992497,0.473168609286831,0.21222418897481254,0.11829215232170787,0
139,3ZnVe88s,scatter,15597,Yearly income_Height,3,0.1670602755869126,0.014743113534382957,0.31937743763944226,0.24505848877427194,0.16235479760353888,0.327762179945005,0.078,-0.13923,0.0,0.15,0.09505848877427195,0.09505848877427195,0.3046343241050593,0.16540738234146612,0.07615858102626483,0.04135184558536653,0
140,3hX0DGhV,band,9974,Exercise amount_Body weight,7,-0.3211012596734799,-0.6196797219890517,-0.022522797357908075,0.2950135976243584,-0.05191478935263655,0.6419419846013537,0.61611,0.0967,-0.4,-0.38,0.6750135976243584,0.6750135976243584,0.5971569246311437,0.6938567739539903,0.14928923115778592,0.17346419348849762,0
141,3hX0DGhV,scatter,29854,Government spending_Budget deficit,1,-0.3743447775467745,-1.0,0.5330120782126395,-0.2550335447347213,-1.0,0.5170073407401197,0.11931,-0.016,0.9,0.88,-1.1350335447347213,1.1350335447347213,1.5330120782126395,1.5170073407401197,0.453678427879707,0.3860204427374205,0
142,3hX0DGhV,scatter,8698,Immigrant population_Economic growth,0,1.0,-1.0,1.0,1.0,-0.27139744926391624,1.0,0.0,-0.7286,0.4,0.24,0.76,0.76,2.0,1.2713974492639162,1.0,0.6356987246319581,0
143,3hX0DGhV,scatter,10433,Income tax rate_Poverty rate,3,-0.1486629920873226,-0.3433817972895257,0.046055813114880495,0.3688238259244392,0.17945873519271216,0.5581889166561662,0.51749,-0.01071,0.0,-0.05,0.4188238259244392,0.4188238259244392,0.3894376104044062,0.37873018146345405,0.09735940260110157,0.09468254536586351,0
144,3hX0DGhV,scatter,5380,Labor union participation_Corporate profits,4,0.23824253453597224,0.05891520812162088,0.4175698609503236,0.3233908708374782,0.18236093517724505,0.4644208064977116,0.08515,-0.07659,-0.4,-0.45,0.7733908708374782,0.7733908708374782,0.35865465282870274,0.28205987132046656,0.08966366320717568,0.07051496783011671,0
145,3hX0DGhV,band,10462,Temperature_Crime rate,9,0.2355872901546325,-0.08555888886817614,0.556733469177441,0.1071795426794946,-0.2388983925173258,0.4532574778763148,-0.12841,0.04986,0.4,0.57,-0.46282045732050536,0.46282045732050536,0.6422923580456172,0.6921558703936406,0.1605730895114043,0.1730389675984102,0
146,3hX0DGhV,band,4987,Temperature_Sales of Mittens,6,-1.0,-1.0,0.4884760266810704,-0.2162573918127722,-0.4536539777403323,0.021139194114787815,0.78374,-1.01368,-0.9,-0.89,0.6737426081872278,0.6737426081872278,1.4884760266810704,0.4747931718551201,0.7442380133405352,0.11869829296378004,0
147,3hX0DGhV,scatter,8923,Vaccination rate_Rate of illness,2,0.3671392642164169,0.016634692762746317,0.7176438356700872,-0.1892593096472517,-1.0,0.7091902812246795,-0.5564,1.00818,-0.9,-0.93,0.7407406903527484,0.7407406903527484,0.7010091429073408,1.7091902812246795,0.1752522857268353,0.4492247954359656,0
148,3hX0DGhV,band,4783,Weight_Price,8,-0.023562081003576152,-0.4390357328524028,0.3919115708452505,-0.259260184541004,-0.4222389591269299,-0.09628140995507817,-0.2357,-0.50499,0.9,0.93,-1.189260184541004,1.189260184541004,0.8309473036976533,0.3259575491718517,0.20773682592441334,0.08148938729296293,0
149,3hX0DGhV,band,4456,Yearly income_Height,5,-1.0,-1.0,0.27482029486993165,-0.17325652371171607,-0.4238365585074595,0.07732351108402757,0.82674,-0.77366,0.0,0.15,-0.3232565237117161,0.3232565237117161,1.2748202948699316,0.5011600695914871,0.6374101474349658,0.12529001739787182,0
150,3sw8hFsd,scatter,21161,Exercise amount_Body weight,1,-0.523780281456026,-0.682007680052326,-0.3655528828597257,-0.3843193676436107,-1.0,0.3981780729628264,0.13946,1.08172,-0.4,-0.38,-0.004319367643610683,0.004319367643610683,0.31645479719260033,1.3981780729628264,0.07911369929815013,0.39124872030321856,0
151,3sw8hFsd,line,8267,Government spending_Budget deficit,9,0.9520273729120068,0.7923954438972391,1.0,0.9240253575179866,0.6118290537319455,1.0,-0.028,0.18057,0.9,0.88,0.04402535751798664,0.04402535751798664,0.20760455610276085,0.3881709462680545,0.07981596450738382,0.15609815189302056,0
152,3sw8hFsd,line,13316,Immigrant population_Economic growth,6,0.4300562627488296,0.10288803195135876,0.7572244935463004,0.0070745946104806565,-0.9858508107790388,1.0,-0.42298,1.33151,0.4,0.24,-0.23292540538951934,0.23292540538951934,0.6543364615949416,1.9858508107790387,0.1635841153987354,0.4964627026947597,0
153,3sw8hFsd,line,12538,Income tax rate_Poverty rate,7,-0.8292445202178258,-1.0,-0.4829097656625707,0.01894927217360132,-0.5984179836205552,0.6363165279677578,0.84819,0.71764,0.0,-0.05,0.06894927217360132,0.06894927217360132,0.5170902343374293,1.234734511588313,0.17316737727762754,0.30868362789707826,0
154,3sw8hFsd,line,21736,Labor union participation_Corporate profits,8,-0.2098362604136277,-0.6943839769424105,0.2747114561151549,-0.716752533124049,-1.0,-0.15416434244366606,-0.50692,-0.12326,-0.4,-0.45,-0.26675253312404895,0.26675253312404895,0.9690954330575654,0.8458356575563339,0.2422738582643914,0.28129409534019145,0
