,congruent,diffBelief,diffBeliefAbs,diffUncertainty,diffUncertaintyAbs,nDataShown,postBelief,postUncertainty,postUncertaintyLower,postUncertaintyUpper,preBelief,preUncerainty,preUncertaintyLower,preUncertaintyUpper,usertoken,varindex,vars,visGroup
104,true,-0.8862791390993503,0.8862791390993503,1.3912575776738765,1.3912575776738765,10,0.05889587537559127,0.6087424223261235,-0.2454753357874706,0.3632670865386529,-0.827383263723759,2.0,-1,1,jvdwJSh1,9,"Height
College GPA",hop
105,true,0.4292279808176662,0.4292279808176662,-0.29506800433847213,0.29506800433847213,100,0.5707720191823338,0.42867301356435017,0.3564355124001588,0.785108525964509,1,0.13360500922587804,0.866394990774122,1,jvdwJSh1,10,"Amount of rainfall
Number of sunny days",hop
106,true,-0.08908282419183422,0.08908282419183422,-0.07939759423306492,0.07939759423306492,10,0.5639036688606656,0.9623671269288006,0.037632873071199446,1,0.47482084466883134,0.8829695326957356,0.033336078320963525,0.9163056110166992,jvdwJSh1,11,"Parental income
Children's SAT scores",hop
107,false,-0.25630849264786754,0.25630849264786754,-0.8204729159928339,0.8204729159928339,10,-0.45362876128684887,1.7911499747102464,-1,0.7911499747102464,-0.7099372539347164,0.9706770587174125,-0.029322941282587445,-1,jvdwJSh1,12,"Homeless population
Uninsured population",hop
108,false,-0.7355591398025387,0.7355591398025387,-0.426062721885391,0.426062721885391,100,0.6494181910474544,0.8096157024611328,0.1903842975388672,1,-0.08614094875508438,0.3835529805757418,-0.27791743904295524,0.10563554153278654,jvdwJSh1,13,"Minimum wage
Unemployment rate",hop
109,true,0.2780925235877179,0.2780925235877179,-0.18722147062863304,0.18722147062863304,10,-0.3040978950823161,0.537496805049001,-0.035349492557815554,-0.5728462976068165,-0.026005371494598195,0.35027533442036796,-0.20114303870478212,0.14913229571558584,jvdwJSh1,14,"Hours of TV watched in a month
Number of books read in a month",hop
110,true,-0.07877588341930064,0.07877588341930064,0.0,0.0,10,1,2.0,-1,1,0.9212241165806994,2.0,-1,1,LstjE74Z,0,"Number traffic violations
Car insurance premium",hop
111,true,-0.2478864926360964,0.2478864926360964,-0.04957609936007801,0.04957609936007801,10,1,1.617053192603493,-0.617053192603493,1,0.7521135073639036,1.567477093243415,-0.567477093243415,1,LstjE74Z,1,"Height
College GPA",hop
112,true,0.24491575877486915,0.24491575877486915,0.04552603923074705,0.04552603923074705,100,0.5077759450391259,1.9344929948754568,-0.9344929948754568,1,0.7526917038139951,1.9800190341062038,-0.9800190341062038,1,LstjE74Z,2,"Avg. hours on social media
Depression severity",hop
113,true,-0.01834185396167598,0.01834185396167598,0.10465190163914295,0.10465190163914295,10,0.8282721090997074,1.6850088295162744,-0.6850088295162744,1,0.8099302551380314,1.7896607311554174,-0.7896607311554174,1,LstjE74Z,3,"Parental income
Children's SAT scores",hop
114,false,0.16590997389286088,0.16590997389286088,-0.006309777995771482,0.006309777995771482,100,0.649878054586992,1.7896678319002282,-0.7896678319002282,1,0.8157880284798529,1.7833580539044567,-0.7833580539044567,1,LstjE74Z,4,"Annual carbon emissions
Global temperature increase",hop
115,false,1.914840375431367,1.914840375431367,0.45964622817659584,0.45964622817659584,10,-1,1.5403537718234042,-1,0.5403537718234042,0.914840375431367,2.0,-1,1,LstjE74Z,5,"College GPA
Post-college income",hop
116,true,0.16205618855985482,0.16205618855985482,0.2809012139594136,0.2809012139594136,100,0.36095286894883527,1.3629540213734164,-0.36295402137341637,1,0.5230090575086901,1.64385523533283,-0.64385523533283,1,LstjE74Z,6,"Avg. hours on social media
Avg. hours of sleep",hop
117,false,-1.0817810258289173,1.0817810258289173,-0.4680140211587067,0.4680140211587067,10,0.6022466559167807,1.7598568337877252,-0.7598568337877252,1,-0.47953436991213666,1.2918428126290185,-1,0.29184281262901846,LstjE74Z,7,"Homeless population
Uninsured population",hop
118,true,0.2821772753005911,0.2821772753005911,0.20322104615051484,0.20322104615051484,10,0.44418559882422715,1.7967789538494852,-0.7967789538494852,1,0.7263628741248183,2.0,-1,1,LstjE74Z,8,"Hours of TV watched in a month
Number of books read in a month",hop
119,false,0.06272769437858594,0.06272769437858594,0.11063317180590038,0.11063317180590038,100,0.5605528156976425,1.8651576670456789,-0.8651576670456789,1,0.6232805100762284,1.9757908388515792,-0.9757908388515792,1,LstjE74Z,9,"Number of movies attended
Amount red meat eaten",hop
120,false,0.23083729435737688,0.23083729435737688,-0.07090873967979316,0.07090873967979316,100,0.5926690554681364,1.784220490823256,-0.784220490823256,1,0.8235063498255133,1.7133117511434628,-0.7133117511434628,1,LstjE74Z,10,"Immigrant population
Crime rate",hop
121,true,0.07565829849490213,0.07565829849490213,-0.2285880908674578,0.2285880908674578,100,0.5737368012194355,1.734884022809571,-0.734884022809571,1,0.6493950997143376,1.5062959319421132,-0.5062959319421132,1,LstjE74Z,11,"Proportion of residents in poverty
Crime rate",hop
122,true,-0.19998531121038288,0.19998531121038288,0.07073329199531697,0.07073329199531697,100,0.7329425284719431,1.5875798413252094,-0.5875798413252094,1,0.5329572172615602,1.6583131333205263,-0.6583131333205263,1,LstjE74Z,12,"Amount of rainfall
Number of sunny days",hop
123,false,0.06599326528188909,0.06599326528188909,-0.05238621735564841,0.05238621735564841,10,0.6294184491926318,1.6204580930427461,-0.6204580930427461,1,0.6954117144745209,1.5680718756870977,-0.5680718756870977,1,LstjE74Z,13,"Years of education
Income",hop
124,false,-0.14272543579661612,0.14272543579661612,-0.21531639889841347,0.21531639889841347,10,0.6756234348923411,1.832987579604748,-0.8329875796047479,1,0.532897999095725,1.6176711807063344,-0.6176711807063344,1,LstjE74Z,14,"Number of religious population
racial diversity",hop
125,false,0.2775738607031468,0.2775738607031468,-0.1892695836730498,0.1892695836730498,100,0.28929404646914736,1.8151655075826807,-0.8151655075826807,1,0.5668679071722942,1.625895923909631,-0.6258959239096309,1,LstjE74Z,15,"Minimum wage
Unemployment rate",hop
126,true,-0.5104587411294899,0.5104587411294899,0.007773652536853692,0.007773652536853692,100,0.5157524149504076,1.9922263474631463,-0.9922263474631463,1,0.005293673820917721,2.0,-1,1,ZVkdT6AM,0,"Proportion of residents in poverty
Crime rate",band
127,false,-0.807795036255923,0.807795036255923,-0.7530740697029876,0.7530740697029876,10,1,1.0742440464802063,-0.07424404648020633,1,0.19220496374407703,0.3211699767772187,0.03161997535546757,0.35278995213268627,ZVkdT6AM,1,"Years of education
Income",band
128,true,-0.8042784310679332,0.8042784310679332,-1.6327470077927757,1.6327470077927757,100,0.7429225792536314,1.972835762576948,-0.9728357625769479,1,-0.06135585181430181,0.3400887547841722,-0.23140022920638792,0.1086885255777843,ZVkdT6AM,2,"Amount of rainfall
Number of sunny days",band
129,false,1.625960397999555,1.625960397999555,0.2348183378435189,0.2348183378435189,10,-1,1.690215484347161,-1,0.6902154843471611,0.6259603979995549,1.92503382219068,-0.92503382219068,1,ZVkdT6AM,3,"Number of religious population
racial diversity",band
130,false,0.6975988311652213,0.6975988311652213,-0.6593771713737988,0.6593771713737988,100,0.30240116883477874,1.920914723352877,-0.9209147233528769,1,1,1.2615375519790781,-0.2615375519790782,1,ZVkdT6AM,4,"Minimum wage
Unemployment rate",band
131,true,-1.6193419905341366,1.6193419905341366,-0.5789292758075488,0.5789292758075488,100,0.6296986920998064,1.7779612218545289,-0.7779612218545289,1,-0.9896432984343302,1.19903194604698,-1,0.19903194604698005,ZVkdT6AM,5,"Avg. hours on social media
Depression severity",band
132,true,-0.4111893832933211,0.4111893832933211,0.037544572059122316,0.037544572059122316,10,-0.350288146537151,0.08065303889365794,-0.30996162709032204,-0.39061466598398,-0.7614775298304721,0.11819761095278025,-0.702378724354082,-0.8205763353068622,ZVkdT6AM,6,"Parental income
Children's SAT scores",band
133,false,0.0,0.0,0.8973533043282333,0.8973533043282333,100,-1,0.835757339493894,-0.1642426605061061,-1,-1,1.7331106438221273,-1,0.7331106438221273,ZVkdT6AM,7,"Immigrant population
Crime rate",band
134,true,-0.43483142596632773,0.43483142596632773,-0.6414761497087149,0.6414761497087149,100,-0.5651685740336723,1.2593603132968105,-1,0.25936031329681053,-1,0.6178841635880956,-0.3821158364119044,-1,ZVkdT6AM,8,"Avg. hours on social media
Avg. hours of sleep",band
135,false,-2.0,2.0,0.14167093932920372,0.14167093932920372,100,1,0.7506411006414533,0.24935889935854672,1,-1,0.892312039970657,-0.10768796002934294,-1,ZVkdT6AM,9,"Number of movies attended
Amount red meat eaten",band
136,true,2.0,2.0,0.20186999027277763,0.20186999027277763,10,-1,1.125965476876808,-1,0.12596547687680792,1,1.3278354671495856,-0.32783546714958556,1,ZVkdT6AM,10,"Height
College GPA",band
137,true,-0.37161514074371826,0.37161514074371826,-0.44068522826291145,0.44068522826291145,10,0.9198030366487098,1.3443094364529287,-0.34430943645292866,1,0.5481878959049915,0.9036242081900172,0.09637579180998279,1,ZVkdT6AM,11,"Number traffic violations
Car insurance premium",band
138,true,0.7922675383888069,0.7922675383888069,-0.270152434644819,0.270152434644819,10,-0.9880557687188378,1.9567886654416409,-1,0.9567886654416409,-0.19578823033003084,1.686636230796822,-1,0.6866362307968219,ZVkdT6AM,12,"Hours of TV watched in a month
Number of books read in a month",band
139,false,0.5060804638856666,0.5060804638856666,-0.05136792937566259,0.05136792937566259,10,-0.9092084235046518,1.6152931611276686,-1,0.6152931611276686,-0.40312795961898523,1.563925231752006,-1,0.563925231752006,ZVkdT6AM,13,"College GPA
Post-college income",band
140,false,0.0,0.0,0.0,0.0,100,-1,2.0,-1,1,-1,2.0,-1,1,ZVkdT6AM,14,"Annual carbon emissions
Global temperature increase",band
141,false,-2.0,2.0,-0.0637691051760354,0.0637691051760354,10,1,1.5393350334531752,-0.5393350334531752,1,-1,1.4755659282771398,-1,0.47556592827713984,ZVkdT6AM,15,"Homeless population
Uninsured population",band
142,false,1.5698513411875579,1.5698513411875579,-0.2225775412528801,0.2225775412528801,100,-1,2.0,-1,1,0.5698513411875579,1.77742245874712,-0.7774224587471199,1,rB39EmEO,0,"Annual carbon emissions
Global temperature increase",line
143,true,-1.5148866007513493,1.5148866007513493,-0.1567767743023274,0.1567767743023274,100,0.9957062110282502,0.916549542991461,0.08345045700853904,1,-0.5191803897230991,0.7597727686891336,-0.13929400537853226,-0.8990667740676659,rB39EmEO,1,"Amount of rainfall
Number of sunny days",line
144,true,0.009727933073091943,0.009727933073091943,-1.2738882021117632,1.2738882021117632,10,0.9902720669269081,1.5004394060581618,-0.5004394060581618,1,1,0.2265512039463986,0.7734487960536014,1,rB39EmEO,2,"Hours of TV watched in a month
Number of books read in a month",line
145,false,0.765048123181439,0.765048123181439,0.3375599034049217,0.3375599034049217,10,-1,1.1925363429579565,-1,0.19253634295795652,-0.23495187681856095,1.5300962463628782,-1,0.5300962463628782,rB39EmEO,3,"Years of education
Income",line
146,true,0.0,0.0,0.23503351778672932,0.23503351778672932,10,1,0.9442224680426818,0.05577753195731816,1,1,1.1792559858294112,-0.17925598582941116,1,rB39EmEO,4,"Parental income
Children's SAT scores",line
147,true,-0.2680535346429691,0.2680535346429691,-0.5854627397195138,0.5854627397195138,100,0.3840637003307852,1.232734211890571,-0.23273421189057103,1,0.11601016568781608,0.6472714721710573,-0.20762557039771257,0.4396459017733447,rB39EmEO,5,"Avg. hours on social media
Depression severity",line
148,false,0.939452043416616,0.939452043416616,-0.8251917319328124,0.8251917319328124,100,-0.6114258652544582,2.0,-1,1,0.32802617816215784,1.1748082680671876,-0.259377955871436,0.9154303121957517,rB39EmEO,6,"Number of movies attended
Amount red meat eaten",line
149,true,-1.1729100714540979,1.1729100714540979,-0.13104811090794066,0.13104811090794066,100,0.5583739018309144,1.4887908621285408,-0.48879086212854084,1,-0.6145361696231835,1.3577427512206002,-1,0.3577427512206002,rB39EmEO,7,"Proportion of residents in poverty
Crime rate",line
150,true,-0.23947441345684228,0.23947441345684228,0.7365457058290907,0.7365457058290907,10,0.8030294774040323,0.7611064035677613,0.23889359643223873,1,0.56355506394719,1.497652109396852,-0.49765210939685195,1,rB39EmEO,8,"Number traffic violations
Car insurance premium",line
151,true,-0.12980398639307555,0.12980398639307555,-0.17899294769740637,0.17899294769740637,10,0.3206875885149578,1.3586248229700844,-0.3586248229700844,1,0.19088360212188227,1.179631875272678,-0.3989323355144569,0.780699539758221,rB39EmEO,9,"Height
College GPA",line
152,false,-0.6516843703887858,0.6516843703887858,-0.8703128340619046,0.8703128340619046,10,-0.1547437450330676,1.6905125099338647,-1,0.6905125099338647,-0.8064281154218533,0.8201996758719601,-0.17980032412803992,-1,rB39EmEO,10,"Number of religious population
racial diversity",line
153,false,0.29462703146719393,0.29462703146719393,-0.2922525825242053,0.2922525825242053,100,0.7053729685328061,0.9213042241275451,0.07869577587245491,1,1,0.6290516416033398,0.3709483583966602,1,rB39EmEO,11,"Minimum wage
Unemployment rate",line
154,false,1.1268414911922031,1.1268414911922031,-0.8483906255845521,0.8483906255845521,10,-1,2.0,-1,1,0.12684149119220312,1.1516093744154479,-0.44896319601552065,0.7026461783999272,rB39EmEO,12,"College GPA
Post-college income",line
155,false,0.22920774259318,0.22920774259318,0.47999308933973595,0.47999308933973595,10,0.551491797165041,0.8970164056699179,0.10298359433008208,1,0.780699539758221,1.3770094950096539,-0.37700949500965386,1,rB39EmEO,13,"Homeless population
Uninsured population",line
156,false,1.741983700667937,1.741983700667937,-0.9877990581575242,0.9877990581575242,100,-1,1.5901038948083945,-1,0.5901038948083945,0.7419837006679371,0.6023048366508703,0.3976951633491297,1,rB39EmEO,14,"Immigrant population
Crime rate",line
157,true,-0.3989304771800677,0.3989304771800677,-0.5512961124226317,0.5512961124226317,100,0.6061425056203325,1.289175299415837,-0.289175299415837,1,0.20721202844026476,0.7378791869932053,-0.16172756505633817,0.5761516219368672,rB39EmEO,15,"Avg. hours on social media
Avg. hours of sleep",line
158,false,1.6731718497356245,1.6731718497356245,0.7488468105799586,0.7488468105799586,100,-0.8357164772380108,1.135479907815297,-1,0.13547990781529706,0.8374553724976137,1.8843267183952557,-0.8843267183952557,1,AEclZ5Rg,0,"Number of movies attended
Amount red meat eaten",hop
159,false,1.8542989555791718,1.8542989555791718,-0.37716720515096136,0.37716720515096136,10,-0.8542989555791718,0.7366034980904033,-0.2633965019095968,-1,1,0.3594362929394419,0.6405637070605581,1,AEclZ5Rg,1,"College GPA
Post-college income",hop
160,true,0.17484588491327613,0.17484588491327613,0.06870513803752187,0.06870513803752187,10,-0.8108895326772425,0.8562092108669632,-0.14379078913303672,-1,-0.6360436477639664,0.9249143489044851,-0.0750856510955149,-1,AEclZ5Rg,2,"Height
College GPA",hop
161,true,1.9280688247826974,1.9280688247826974,0.5367602119259522,0.5367602119259522,10,-0.9280688247826974,0.1438623504346055,-0.8561376495653945,-1,1,0.6806225623605577,0.31937743763944226,1,AEclZ5Rg,3,"Hours of TV watched in a month
Number of books read in a month",hop
162,false,1.4630681541814627,1.4630681541814627,-0.48828865779440034,0.48828865779440034,10,-0.46306815418146274,1.2207894034144369,-1,0.22078940341443687,1,0.7325007456200365,0.26749925437996347,1,AEclZ5Rg,4,"Homeless population
Uninsured population",hop
163,true,0.22954691273645778,0.22954691273645778,-0.4019250180422631,0.4019250180422631,10,0.5233767802627571,1.4136393699119743,-0.4136393699119742,1,0.7529236929992149,1.0117143518697111,-0.011714351869711148,1,AEclZ5Rg,5,"Number traffic violations
Car insurance premium",hop
164,false,-1.1165784421905864,1.1165784421905864,0.37731615083046477,0.37731615083046477,10,1,0.6903065928967864,0.3096934071032136,1,-0.1165784421905865,1.0676227437272512,-0.6503898140542121,0.41723292967303904,AEclZ5Rg,6,"Number of religious population
racial diversity",hop
165,false,-1.2731372326514643,1.2731372326514643,-0.181797342460839,0.181797342460839,10,0.6298681781372932,1.0686180251391846,-0.06861802513918458,1,-0.643269054514171,0.8868206826783456,-0.11317931732165448,-1,AEclZ5Rg,7,"Years of education
Income",hop
166,true,-0.8428812262187202,0.8428812262187202,0.4796685343031495,0.4796685343031495,100,1,0.8405078619690456,0.1594921380309544,1,0.1571187737812798,1.320176396272195,-0.5029694243548177,0.8172069719173773,AEclZ5Rg,8,"Avg. hours on social media
Depression severity",hop
167,true,-0.15332542051617826,0.15332542051617826,0.07013831294072093,0.07013831294072093,100,0.9614287869127025,0.8898166715391052,0.11018332846089485,1,0.8081033663965242,0.9599549844798261,0.04004501552017392,1,AEclZ5Rg,9,"Avg. hours on social media
Avg. hours of sleep",hop
168,true,-0.06312357528948964,0.06312357528948964,-0.03465802623225733,0.03465802623225733,10,0.4435229892325969,1.273859198346043,-0.273859198346043,1,0.3803994139431073,1.2392011721137857,-0.23920117211378567,1,AEclZ5Rg,10,"Parental income
Children's SAT scores",hop
